"Chimp","Partner","Condition","Session","Trial_New","nr","Food","Subject_1","Partner_2","Subject_3","Strong_Evidence_Subject","Strong_Evidence_Partner"
"Nani","Rambo","Subject +, Partner +",2,"Filler_PC2",3,"Back",NA,"Back",NA,NA,"Back"
"Nani","Rambo","Subject +, Partner +",2,"Filler_PC3",3,"Front",NA,"Front",NA,NA,"Front"
"Nani","Rambo","Subject +, Partner +",2,"Filler_PC4",3,"Back",NA,"Back",NA,NA,"Back"
"Nani","Rambo","Subject +, Partner +",2,"Filler_PE1",3,"Back",NA,"Back","Back",NA,"Back"
"Nani","Rambo","Subject +, Partner +",2,"Filler_PE2",3,"Front",NA,"Front","Back",NA,"Front"
"Nani","Rambo","Subject +, Partner +",2,"Filler_PE3",3,"Back",NA,"Back","Back",NA,"Back"
"Nani","Rambo","Subject +, Partner +",2,"Filler_PE4",3,"Front",NA,"Front","Back",NA,"Front"
"Nani","Rambo","Subject +, Partner +",2,"Trial_1",3,"Front","Front","Back","Front","Front","Back"
"Nani","Rambo","Subject +, Partner +",2,"Trial_2",3,"Front","Front","Back","Front","Front","Back"
"Nani","Rambo","Subject +, Partner +",2,"Trial_3",3,"Front","Front","Back","Front","Front","Back"
"Nani","Rambo","Subject +, Partner +",2,"Trial_4",3,"Back","Back","Front","Back","Back","Front"
"Nani","Rambo","Subject +, Partner +",2,"Trial_5",3,"Front","Front","Back","Front","Front","Back"
"Nani","Rambo","Subject +, Partner +",2,"Trial_6",3,"Back","Back","Front","Back","Back","Front"
"Nani","Rambo","Subject +, Partner +",2,"Trial_7",3,"Back","Back","Front","Back","Back","Front"
"Nani","Rambo","Subject +, Partner +",2,"Trial_8",3,"Front","Back","Front","Back","Front","Back"
"Nani","Rambo","Subject +, Partner -",3,"Filler_PC1",3,"Front",NA,"Front",NA,NA,"Front"
"Nani","Rambo","Subject +, Partner -",3,"Filler_PC2",3,"Back",NA,"Back",NA,NA,"Back"
"Nani","Rambo","Subject +, Partner -",3,"Filler_PC3",3,"Front",NA,"Front",NA,NA,"Front"
"Nani","Rambo","Subject +, Partner -",3,"Filler_PC4",3,"Back",NA,"Back",NA,NA,"Back"
"Nani","Rambo","Subject +, Partner -",3,"Filler_PE1",3,"Back",NA,"Back","Back",NA,"Back"
"Nani","Rambo","Subject +, Partner -",3,"Filler_PE2",3,"Back",NA,"Back","Back",NA,"Back"
"Nani","Rambo","Subject +, Partner -",3,"Filler_PE3",3,"Front",NA,"Front","Back",NA,"Front"
"Nani","Rambo","Subject +, Partner -",3,"Filler_PE4",3,"Front",NA,"Front","Back",NA,"Front"
"Nani","Rambo","Subject +, Partner -",3,"Trial_1",3,"Front","Front","Back","Front","Front","None"
"Nani","Rambo","Subject +, Partner -",3,"Trial_2",3,"Front","Front","Back","Front","Front","None"
"Nani","Rambo","Subject +, Partner -",3,"Trial_3",3,"Back","Back","Front","Back","Back","None"
"Nani","Rambo","Subject +, Partner -",3,"Trial_4",3,"Back","Back","Front","Back","Back","None"
"Nani","Rambo","Subject +, Partner -",3,"Trial_5",3,"Front","Front","Back","Front","Front","None"
"Nani","Rambo","Subject +, Partner -",3,"Trial_6",3,"Back","Back","Front","Back","Back","None"
"Nani","Rambo","Subject +, Partner -",3,"Trial_7",3,"Back","Back","Front","Back","Back","None"
"Nani","Rambo","Subject +, Partner -",3,"Trial_8",3,"Front","Back","Front","Back","Front","None"
"Nani","Rambo","Subject -, Partner +",1,"Filler_PC1",3,"Front",NA,"Front",NA,NA,"Front"
"Nani","Rambo","Subject -, Partner +",1,"Filler_PC2",3,"Back",NA,"Back",NA,NA,"Back"
"Nani","Rambo","Subject -, Partner +",1,"Filler_PC3",3,"Front",NA,"Front",NA,NA,"Front"
"Nani","Rambo","Subject -, Partner +",1,"Filler_PC4",3,"Back",NA,"Back",NA,NA,"Back"
"Nani","Rambo","Subject -, Partner +",1,"Filler_PE1",3,"Back",NA,"Back","Back",NA,"Back"
"Nani","Rambo","Subject -, Partner +",1,"Filler_PE2",3,"Front",NA,"Front","Back",NA,"Front"
"Nani","Rambo","Subject -, Partner +",1,"Filler_PE3",3,"Front",NA,"Front","Front",NA,"Front"
"Nani","Rambo","Subject -, Partner +",1,"Filler_PE4",3,"Front",NA,"Front","Front",NA,"Front"
"Nani","Rambo","Subject -, Partner +",1,"Trial_1",3,"Front","Back","Front","Back","None","Front"
"Nani","Rambo","Subject -, Partner +",1,"Trial_2",3,"Front","Back","Front","Back","None","Front"
"Nani","Rambo","Subject -, Partner +",1,"Trial_3",3,"Front","Back","Front","Back","None","Front"
"Nani","Rambo","Subject -, Partner +",1,"Trial_4",3,"Front","Back","Front","Back","None","Front"
"Nani","Rambo","Subject -, Partner +",1,"Trial_5",3,"Back","Front","Back","Front","None","Back"
"Nani","Rambo","Subject -, Partner +",1,"Trial_6",3,"Front","Back","Front","Front","None","Front"
"Nani","Rambo","Subject -, Partner +",1,"Trial_7",3,"Back","Front","Back","Front","None","Back"
"Nani","Rambo","Subject -, Partner +",1,"Trial_8",3,"Front","Back","Front","Front","None","Front"
"Nani","Rambo","Subject -, Partner -",4,"Filler_PC1",3,"Back",NA,"Back",NA,NA,"Back"
"Nani","Rambo","Subject -, Partner -",4,"Filler_PC2",3,"Front",NA,"Front",NA,NA,"Front"
"Nani","Rambo","Subject -, Partner -",4,"Filler_PC3",3,"Back",NA,"Back",NA,NA,"Back"
"Nani","Rambo","Subject -, Partner -",4,"Filler_PC4",3,"Front",NA,"Front",NA,NA,"Front"
"Nani","Rambo","Subject -, Partner -",4,"Filler_PE1",3,"Front",NA,"Front","Back",NA,"Front"
"Nani","Rambo","Subject -, Partner -",4,"Filler_PE2",3,"Back",NA,"Back","Back",NA,"Back"
"Nani","Rambo","Subject -, Partner -",4,"Filler_PE3",3,"Front",NA,"Front","Back",NA,"Front"
"Nani","Rambo","Subject -, Partner -",4,"Filler_PE4",3,"Back",NA,"Back","Back",NA,"Back"
"Nani","Rambo","Subject -, Partner -",4,"Trial_1",3,"Front","Back","Front","Back","None","None"
"Nani","Rambo","Subject -, Partner -",4,"Trial_2",3,NA,"Back","Front","Back","None","None"
"Nani","Rambo","Subject -, Partner -",4,"Trial_3",3,"Front","Back","Front","Back","None","None"
"Nani","Rambo","Subject -, Partner -",4,"Trial_4",3,NA,"Back","Front","Back","None","None"
"Nani","Rambo","Subject -, Partner -",4,"Trial_5",3,NA,"Back","Front","Back","None","None"
"Nani","Rambo","Subject -, Partner -",4,"Trial_6",3,"Front","Back","Front","Back","None","None"
"Nani","Rambo","Subject -, Partner -",4,"Trial_7",3,"Front","Back","Front","Back","None","None"
"Nani","Rambo","Subject -, Partner -",4,"Trial_8",3,NA,"Back","Front","Back","None","None"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Filler_PC1",10,"Back",NA,"Back",NA,NA,"Back"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Filler_PC2",10,"Back",NA,"Back",NA,NA,"Back"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Filler_PC3",10,"Back",NA,"Back",NA,NA,"Back"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Filler_PC4",10,"Front",NA,"Front",NA,NA,"Front"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Filler_PE1",10,"Back",NA,"Back","Front",NA,"Back"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Filler_PE2",10,"Back",NA,"Back","Back",NA,"Back"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Filler_PE3",10,"Front",NA,"Front","Back",NA,"Front"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Filler_PE4",10,"Back",NA,"Back","Back",NA,"Back"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Trial_1",10,"Back","Back","Front","Back","Back","Front"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Trial_2",10,"Back","Back","Front","Back","Back","Front"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Trial_3",10,"Front","Front","Back","Front","Front","Back"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Trial_4",10,"Front","Front","Back","Front","Front","Back"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Trial_5",10,"Back","Back","Front","Back","Back","Front"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Trial_6",10,"Front","Front","Back","Front","Front","Back"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Trial_7",10,"Front","Front","Back","Front","Front","Back"
"Nkuumwa","Rambo","Subject +, Partner +",3,"Trial_8",10,"Front","Front","Back","Front","Front","Back"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Filler_PC1",10,"Back",NA,"Back",NA,NA,"Back"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Filler_PC2",10,"Back",NA,"Back",NA,NA,"Back"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Filler_PC3",10,"Back",NA,"Back",NA,NA,"Back"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Filler_PC4",10,"Front",NA,"Front",NA,NA,"Front"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Filler_PE1",10,"Front",NA,"Front","Front",NA,"Front"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Filler_PE2",10,"Back",NA,"Back","Back",NA,"Back"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Filler_PE3",10,"Front",NA,"Front","Back",NA,"Front"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Filler_PE4",10,"Back",NA,"Back","Back",NA,"Back"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Trial_1",10,"Back","Back","Front","Back","Back","None"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Trial_2",10,"Back","Back","Front","Back","Back","None"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Trial_3",10,"Front","Front","Back","Front","Front","None"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Trial_4",10,"Front","Front","Back","Front","Front","None"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Trial_5",10,"Back","Back","Front","Back","Back","None"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Trial_6",10,"Front","Front","Back","Front","Front","None"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Trial_7",10,"Front","Front","Back","Front","Front","None"
"Nkuumwa","Rambo","Subject +, Partner -",4,"Trial_8",10,"Back","Back","Front","Back","Back","None"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Filler_PC1",10,"Front",NA,"Front",NA,NA,"Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Filler_PC2",10,"Back",NA,"Back",NA,NA,"Back"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Filler_PC3",10,"Front",NA,"Front",NA,NA,"Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Filler_PC4",10,"Back",NA,"Back",NA,NA,"Back"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Filler_PE1",10,"Front",NA,"Front","Back",NA,"Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Filler_PE2",10,"Front",NA,"Front","Front",NA,"Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Filler_PE3",10,"Back",NA,"Back","Back",NA,"Back"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Filler_PE4",10,"Front",NA,"Front","Back",NA,"Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Trial_1",10,"Front","Back","Front","Back","None","Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Trial_2",10,"Front","Back","Front","Back","None","Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Trial_3",10,"Front","Back","Front","Back","None","Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Trial_4",10,"Front","Back","Front","Back","None","Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Trial_5",10,"Front","Back","Front","Back","None","Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Trial_6",10,"Front","Back","Front","Front","None","Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Trial_7",10,"Front","Back","Front","Front","None","Front"
"Nkuumwa","Rambo","Subject -, Partner +",1,"Trial_8",10,"Front","Back","Front","Front","None","Front"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Filler_PC1",10,"Front",NA,"Front",NA,NA,"Front"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Filler_PC2",10,"Back",NA,"Back",NA,NA,"Back"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Filler_PC3",10,"Back",NA,"Back",NA,NA,"Back"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Filler_PC4",10,"Front",NA,"Front",NA,NA,"Front"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Filler_PE1",10,"Back",NA,"Back","Back",NA,"Back"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Filler_PE2",10,"Back",NA,"Back","Back",NA,"Back"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Filler_PE3",10,"Back",NA,"Back","Back",NA,"Back"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Filler_PE4",10,"Front",NA,"Front","Back",NA,"Front"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Trial_1",10,"Front","Back","Front","Back","None","None"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Trial_2",10,NA,"Front","Back","Front","None","None"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Trial_3",10,NA,"Back","Front","Back","None","None"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Trial_4",10,"Front","Back","Front","Back","None","None"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Trial_5",10,"Front","Back","Front","Back","None","None"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Trial_6",10,NA,"Back","Front","Back","None","None"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Trial_7",10,"Front","Back","Front","Back","None","None"
"Nkuumwa","Rutoto","Subject -, Partner -",2,"Trial_8",10,NA,"Back","Front","Back","None","None"
"Okech","Rambo","Subject +, Partner +",4,"Filler_PC1",2,"Back",NA,"Back",NA,NA,"Back"
"Okech","Rambo","Subject +, Partner +",4,"Filler_PC2",2,"Front",NA,"Front",NA,NA,"Front"
"Okech","Rambo","Subject +, Partner +",4,"Filler_PC3",2,"Back",NA,"Back",NA,NA,"Back"
"Okech","Rambo","Subject +, Partner +",4,"Filler_PC4",2,"Front",NA,"Front",NA,NA,"Front"
"Okech","Rambo","Subject +, Partner +",4,"Filler_PE1",2,"Front",NA,"Front","Front",NA,"Front"
"Okech","Rambo","Subject +, Partner +",4,"Filler_PE2",2,"Back",NA,"Back","Back",NA,"Back"
"Okech","Rambo","Subject +, Partner +",4,"Filler_PE3",2,"Front",NA,"Front","Front",NA,"Front"
"Okech","Rambo","Subject +, Partner +",4,"Filler_PE4",2,"Back",NA,"Back","Front",NA,"Back"
"Okech","Rambo","Subject +, Partner +",4,"Trial_1",2,"Back","Back","Front","Back","Back","Front"
"Okech","Rambo","Subject +, Partner +",4,"Trial_2",2,"Back","Back","Front","Back","Back","Front"
"Okech","Rambo","Subject +, Partner +",4,"Trial_3",2,"Front","Front","Back","Front","Front","Back"
"Okech","Rambo","Subject +, Partner +",4,"Trial_4",2,"Front","Front","Back","Front","Front","Back"
"Okech","Rambo","Subject +, Partner +",4,"Trial_5",2,"Back","Back","Front","Back","Back","Front"
"Okech","Rambo","Subject +, Partner +",4,"Trial_6",2,"Front","Front","Back","Front","Front","Back"
"Okech","Rambo","Subject +, Partner +",4,"Trial_7",2,"Back","Back","Front","Back","Back","Front"
"Okech","Rambo","Subject +, Partner +",4,"Trial_8",2,"Front","Front","Back","Front","Front","Back"
"Okech","Rambo","Subject +, Partner -",1,"Filler_PC1",2,"Back",NA,"Back",NA,NA,"Back"
"Okech","Rambo","Subject +, Partner -",1,"Filler_PC2",2,"Back",NA,"Back",NA,NA,"Back"
"Okech","Rambo","Subject +, Partner -",1,"Filler_PC3",2,"Front",NA,"Front",NA,NA,"Front"
"Okech","Rambo","Subject +, Partner -",1,"Filler_PC4",2,"Back",NA,"Back",NA,NA,"Back"
"Okech","Rambo","Subject +, Partner -",1,"Filler_PE1",2,"Back",NA,"Back","Back",NA,"Back"
"Okech","Rambo","Subject +, Partner -",1,"Filler_PE2",2,"Front",NA,"Front","Back",NA,"Front"
"Okech","Rambo","Subject +, Partner -",1,"Filler_PE3",2,"Back",NA,"Back","Back",NA,"Back"
"Okech","Rambo","Subject +, Partner -",1,"Filler_PE4",2,"Front",NA,"Front","Front",NA,"Front"
"Okech","Rambo","Subject +, Partner -",1,"Trial_1",2,"Front","Front","Back","Front","Front","None"
"Okech","Rambo","Subject +, Partner -",1,"Trial_2",2,"Front","Front","Back","Front","Front","None"
"Okech","Rambo","Subject +, Partner -",1,"Trial_3",2,"Back","Back","Front","Back","Back","None"
"Okech","Rambo","Subject +, Partner -",1,"Trial_4",2,"Back","Back","Front","Back","Back","None"
"Okech","Rambo","Subject +, Partner -",1,"Trial_5",2,"Front","Front","Back","Front","Front","None"
"Okech","Rambo","Subject +, Partner -",1,"Trial_6",2,"Back","Back","Front","Back","Back","None"
"Okech","Rambo","Subject +, Partner -",1,"Trial_7",2,"Back","Back","Front","Back","Back","None"
"Okech","Rambo","Subject +, Partner -",1,"Trial_8",2,"Front","Front","Back","Front","Front","None"
"Okech","Rambo","Subject -, Partner +",3,"Filler_PC1",2,"Back",NA,"Back",NA,NA,"Back"
"Okech","Rambo","Subject -, Partner +",3,"Filler_PC2",2,"Back",NA,"Back",NA,NA,"Back"
"Okech","Rambo","Subject -, Partner +",3,"Filler_PC3",2,"Front",NA,"Front",NA,NA,"Front"
"Okech","Rambo","Subject -, Partner +",3,"Filler_PC4",2,"Back",NA,"Back",NA,NA,"Back"
"Okech","Rambo","Subject -, Partner +",3,"Filler_PE1",2,"Back",NA,"Back","Back",NA,"Back"
"Okech","Rambo","Subject -, Partner +",3,"Filler_PE2",2,"Front",NA,"Front","Back",NA,"Front"
"Okech","Rambo","Subject -, Partner +",3,"Filler_PE3",2,"Back",NA,"Back","Back",NA,"Back"
"Okech","Rambo","Subject -, Partner +",3,"Filler_PE4",2,"Front",NA,"Front","Front",NA,"Front"
"Okech","Rambo","Subject -, Partner +",3,"Trial_1",2,"Back","Front","Back","Back","None","Back"
"Okech","Rambo","Subject -, Partner +",3,"Trial_2",2,"Back","Front","Back","Back","None","Back"
"Okech","Rambo","Subject -, Partner +",3,"Trial_3",2,"Front","Back","Front","Back","None","Front"
"Okech","Rambo","Subject -, Partner +",3,"Trial_4",2,"Back","Front","Back","Back","None","Back"
"Okech","Rambo","Subject -, Partner +",3,"Trial_5",2,"Back","Front","Back","Back","None","Back"
"Okech","Rambo","Subject -, Partner +",3,"Trial_6",2,"Front","Back","Front","Back","None","Front"
"Okech","Rambo","Subject -, Partner +",3,"Trial_7",2,"Back","Front","Back","Back","None","Back"
"Okech","Rambo","Subject -, Partner +",3,"Trial_8",2,"Front","Back","Front","Front","None","Front"
"Okech","Rambo","Subject -, Partner -",2,"Filler_PC1",2,"Back",NA,"Back",NA,NA,"Back"
"Okech","Rambo","Subject -, Partner -",2,"Filler_PC2",2,"Front",NA,"Front",NA,NA,"Front"
"Okech","Rambo","Subject -, Partner -",2,"Filler_PC3",2,"Back",NA,"Back",NA,NA,"Back"
"Okech","Rambo","Subject -, Partner -",2,"Filler_PC4",2,"Front",NA,"Front",NA,NA,"Front"
"Okech","Rambo","Subject -, Partner -",2,"Filler_PE1",2,"Front",NA,"Front","Back",NA,"Front"
"Okech","Rambo","Subject -, Partner -",2,"Filler_PE2",2,"Back",NA,"Back","Back",NA,"Back"
"Okech","Rambo","Subject -, Partner -",2,"Filler_PE3",2,"Front",NA,"Front","Back",NA,"Front"
"Okech","Rambo","Subject -, Partner -",2,"Filler_PE4",2,"Back",NA,"Back","Back",NA,"Back"
"Okech","Rambo","Subject -, Partner -",2,"Trial_1",2,"Front","Front","Back","Front","None","None"
"Okech","Rambo","Subject -, Partner -",2,"Trial_2",2,NA,"Back","Front","Back","None","None"
"Okech","Rambo","Subject -, Partner -",2,"Trial_3",2,"Front","Front","Back","Front","None","None"
"Okech","Rambo","Subject -, Partner -",2,"Trial_4",2,NA,"Front","Back","Front","None","None"
"Okech","Rambo","Subject -, Partner -",2,"Trial_5",2,"Front","Front","Back","Front","None","None"
"Okech","Rambo","Subject -, Partner -",2,"Trial_6",2,NA,"Front","Back","Front","None","None"
"Okech","Rambo","Subject -, Partner -",2,"Trial_7",2,"Front","Front","Back","Back","None","None"
"Okech","Rambo","Subject -, Partner -",2,"Trial_8",2,NA,"Back","Front","Back","None","None"
"Pasa","Rambo","Subject +, Partner +",2,"Filler_PC1",4,"Back",NA,"Back",NA,NA,"Back"
"Pasa","Rambo","Subject +, Partner +",2,"Filler_PC2",4,"Front",NA,"Front",NA,NA,"Front"
"Pasa","Rambo","Subject +, Partner +",2,"Filler_PC3",4,"Back",NA,"Back",NA,NA,"Back"
"Pasa","Rambo","Subject +, Partner +",2,"Filler_PC4",4,"Front",NA,"Front",NA,NA,"Front"
"Pasa","Rambo","Subject +, Partner +",2,"Filler_PE1",4,"Front",NA,"Front","Front",NA,"Front"
"Pasa","Rambo","Subject +, Partner +",2,"Filler_PE2",4,"Back",NA,"Back","Back",NA,"Back"
"Pasa","Rambo","Subject +, Partner +",2,"Filler_PE3",4,"Front",NA,"Front","Back",NA,"Front"
"Pasa","Rambo","Subject +, Partner +",2,"Filler_PE4",4,"Back",NA,"Back","Back",NA,"Back"
"Pasa","Rambo","Subject +, Partner +",2,"Trial_1",4,"Back","Back","Front","Back","Back","Front"
"Pasa","Rambo","Subject +, Partner +",2,"Trial_2",4,"Back","Back","Front","Back","Back","Front"
"Pasa","Rambo","Subject +, Partner +",2,"Trial_3",4,"Back","Back","Front","Back","Back","Front"
"Pasa","Rambo","Subject +, Partner +",2,"Trial_4",4,"Front","Back","Front","Back","Front","Back"
"Pasa","Rambo","Subject +, Partner +",2,"Trial_5",4,"Back","Back","Front","Back","Back","Front"
"Pasa","Rambo","Subject +, Partner +",2,"Trial_6",4,"Front","Front","Back","Front","Front","Back"
"Pasa","Rambo","Subject +, Partner +",2,"Trial_7",4,"Front","Front","Back","Front","Front","Back"
"Pasa","Rambo","Subject +, Partner +",2,"Trial_8",4,"Back","Back","Front","Back","Back","Front"
"Pasa","Rambo","Subject +, Partner -",1,"Filler_PC1",4,"Front",NA,"Front",NA,NA,"Front"
"Pasa","Rambo","Subject +, Partner -",1,"Filler_PC2",4,"Back",NA,"Back",NA,NA,"Back"
"Pasa","Rambo","Subject +, Partner -",1,"Filler_PC3",4,"Front",NA,"Front",NA,NA,"Front"
"Pasa","Rambo","Subject +, Partner -",1,"Filler_PC4",4,"Back",NA,"Back",NA,NA,"Back"
"Pasa","Rambo","Subject +, Partner -",1,"Filler_PE1",4,"Back",NA,"Back","Back",NA,"Back"
"Pasa","Rambo","Subject +, Partner -",1,"Filler_PE2",4,"Front",NA,"Front","Front",NA,"Front"
"Pasa","Rambo","Subject +, Partner -",1,"Filler_PE3",4,"Back",NA,"Back","Back",NA,"Back"
"Pasa","Rambo","Subject +, Partner -",1,"Filler_PE4",4,"Front",NA,"Front","Front",NA,"Front"
"Pasa","Rambo","Subject +, Partner -",1,"Trial_1",4,"Front","Front","Back","Front","Front","None"
"Pasa","Rambo","Subject +, Partner -",1,"Trial_2",4,"Front","Front","Back","Front","Front","None"
"Pasa","Rambo","Subject +, Partner -",1,"Trial_3",4,"Back","Back","Front","Back","Back","None"
"Pasa","Rambo","Subject +, Partner -",1,"Trial_4",4,"Back","Back","Front","Back","Back","None"
"Pasa","Rambo","Subject +, Partner -",1,"Trial_5",4,"Front","Front","Back","Front","Front","None"
"Pasa","Rambo","Subject +, Partner -",1,"Trial_6",4,"Back","Back","Front","Back","Back","None"
"Pasa","Rambo","Subject +, Partner -",1,"Trial_7",4,"Back","Back","Front","Back","Back","None"
"Pasa","Rambo","Subject +, Partner -",1,"Trial_8",4,"Front","Back","Front","Back","Front","None"
"Pasa","Rutoto","Subject -, Partner +",4,"Filler_PC1",4,"Back",NA,"Back",NA,NA,"Back"
"Pasa","Rutoto","Subject -, Partner +",4,"Filler_PC2",4,"Front",NA,"Front",NA,NA,"Front"
"Pasa","Rutoto","Subject -, Partner +",4,"Filler_PC3",4,"Back",NA,"Back",NA,NA,"Back"
"Pasa","Rutoto","Subject -, Partner +",4,"Filler_PC4",4,"Front",NA,"Front",NA,NA,"Front"
"Pasa","Rutoto","Subject -, Partner +",4,"Filler_PE1",4,"Front",NA,"Front","Back",NA,"Front"
"Pasa","Rutoto","Subject -, Partner +",4,"Filler_PE2",4,"Back",NA,"Back","Back",NA,"Back"
"Pasa","Rutoto","Subject -, Partner +",4,"Filler_PE3",4,"Front",NA,"Front","Front",NA,"Front"
"Pasa","Rutoto","Subject -, Partner +",4,"Filler_PE4",4,"Back",NA,"Back","Back",NA,"Back"
"Pasa","Rutoto","Subject -, Partner +",4,"Trial_1",4,"Back","Front","Back","Back","None","Back"
"Pasa","Rutoto","Subject -, Partner +",4,"Trial_2",4,"Back","Front","Back","Front","None","Back"
"Pasa","Rutoto","Subject -, Partner +",4,"Trial_3",4,"Back","Front","Back","Back","None","Back"
"Pasa","Rutoto","Subject -, Partner +",4,"Trial_4",4,"Front","Back","Front","Back","None","Front"
"Pasa","Rutoto","Subject -, Partner +",4,"Trial_5",4,"Back","Front","Back","Back","None","Back"
"Pasa","Rutoto","Subject -, Partner +",4,"Trial_6",4,"Front","Back","Front","Back","None","Front"
"Pasa","Rutoto","Subject -, Partner +",4,"Trial_7",4,"Back","Front","Back","Back","None","Back"
"Pasa","Rutoto","Subject -, Partner +",4,"Trial_8",4,"Front","Back","Front","Back","None","Front"
"Pasa","Rutoto","Subject -, Partner -",3,"Filler_PC1",4,"Front",NA,"Front",NA,NA,"Front"
"Pasa","Rutoto","Subject -, Partner -",3,"Filler_PC2",4,"Back",NA,"Back",NA,NA,"Back"
"Pasa","Rutoto","Subject -, Partner -",3,"Filler_PC3",4,"Front",NA,"Front",NA,NA,"Front"
"Pasa","Rutoto","Subject -, Partner -",3,"Filler_PC4",4,"Back",NA,"Back",NA,NA,"Back"
"Pasa","Rutoto","Subject -, Partner -",3,"Filler_PE1",4,"Back",NA,"Back","Front",NA,"Back"
"Pasa","Rutoto","Subject -, Partner -",3,"Filler_PE2",4,"Back",NA,"Back","Back",NA,"Back"
"Pasa","Rutoto","Subject -, Partner -",3,"Filler_PE3",4,"Front",NA,"Front","Front",NA,"Front"
"Pasa","Rutoto","Subject -, Partner -",3,"Filler_PE4",4,"Front",NA,"Front","Front",NA,"Front"
"Pasa","Rutoto","Subject -, Partner -",3,"Trial_1",4,"Front","Front","Back","Front","None","None"
"Pasa","Rutoto","Subject -, Partner -",3,"Trial_2",4,NA,"Front","Back","Front","None","None"
"Pasa","Rutoto","Subject -, Partner -",3,"Trial_3",4,"Front","Back","Front","Back","None","None"
"Pasa","Rutoto","Subject -, Partner -",3,"Trial_4",4,NA,"Back","Front","Back","None","None"
"Pasa","Rutoto","Subject -, Partner -",3,"Trial_5",4,"Front","Back","Front","Back","None","None"
"Pasa","Rutoto","Subject -, Partner -",3,"Trial_6",4,NA,"Back","Front","Back","None","None"
"Pasa","Rutoto","Subject -, Partner -",3,"Trial_7",4,NA,"Back","Front","Front","None","None"
"Pasa","Rutoto","Subject -, Partner -",3,"Trial_8",4,"Front","Back","Front","Back","None","None"
"Sally","Namukisa","Subject +, Partner +",1,"Filler_PC1",7,"Front",NA,"Front",NA,NA,"Front"
"Sally","Namukisa","Subject +, Partner +",1,"Filler_PC2",7,"Back",NA,"Back",NA,NA,"Back"
"Sally","Namukisa","Subject +, Partner +",1,"Filler_PC3",7,"Front",NA,"Front",NA,NA,"Front"
